-9.349427228620643682e-01,-3.498227292336712480e-01,-4.824700421461051991e-02,-3.432768071236151630e-02,0.000000000000000000e+00
-3.544004179918430752e-01,9.172146956091424830e-01,1.197505455119402679e-01,1.370304808799924501e-01,6.725007430551637876e-06
8.655701799113395267e-03,6.615575017678876346e-02,-9.208090384427679576e-01,3.842644418490900327e-01,2.213536174477838533e-04
-1.440581545701846537e-02,1.787866801107723391e-01,-3.680254389890103006e-01,-9.123513882276275133e-01,-1.270907306846555537e-04
-1.363471117383618993e-06,1.910039614237357530e-06,1.562464714711085678e-04,-2.019312664154132781e-04,9.999999674026478491e-01
