1.1818,1.0947,-9.6849,-1.1666,-2.2360
2.7272,-1.4316,-8.8045,1.3333,7.4535
-1.5454,1.0947,1.6728,5.0000,7.4535
-6.3636,-5.8950,-9.6849,5.0000,-7.4535
1.1818,1.0947,1.6728,-1.1666,7.4535
2.7272,-5.8950,7.9240,-1.1666,7.4535
2.7272,1.0947,-8.8045,5.0000,7.4535
-6.3636,2.5264,-9.6849,-1.1666,-7.4535
-1.5454,-1.4316,-8.8045,1.3333,-7.4535
1.1818,-5.8950,-9.6849,5.0000,7.4535
