1.000000000000000222e+00,2.373337232096553728e-01,-1.360696855230509039e-01,-4.393939393939394478e-01,6.775963568181178620e-02
2.373337232096553728e-01,1.000000000000000222e+00,3.188335715317591745e-01,-5.473987486932374580e-01,-6.277029809622579337e-02
-1.360696855230509039e-01,3.188335715317591745e-01,9.999999999999996669e-01,-1.027192724046561284e-01,5.906244232186181886e-01
-4.393939393939394478e-01,-5.473987486932374580e-01,-1.027192724046561284e-01,1.000000000000000222e+00,2.484519974999766789e-01
6.775963568181178620e-02,-6.277029809622579337e-02,5.906244232186181886e-01,2.484519974999766789e-01,1.000000000000000000e+00
